05:00-05:30,18.0,29.0,49.0,62.0,49.0,61.0,37.0,42.0,39.0,419.0,295.0,228.0,242.0,126.0,102.0,0.0,0.0,0.0
05:30-06:00,173.0,179.0,167.0,106.0,174.0,194.0,246.0,254.0,248.0,1223.0,748.0,644.0,610.0,272.0,262.0,377.0,310.0,270.0
06:00-06:30,411.0,416.0,403.0,292.0,361.0,490.0,535.0,532.0,567.0,1442.0,1117.0,990.0,849.0,455.0,497.0,573.0,544.0,518.0
06:30-07:00,661.0,678.0,663.0,480.0,567.0,808.0,825.0,819.0,893.0,1687.0,1415.0,1326.0,1128.0,645.0,709.0,780.0,767.0,742.0
07:00-07:30,903.0,905.0,911.0,640.0,745.0,1063.0,1110.0,1100.0,1208.0,1880.0,1718.0,1663.0,1362.0,867.0,924.0,940.0,998.0,945.0
07:30-08:00,1110.0,1180.0,1152.0,842.0,965.0,1389.0,1427.0,1392.0,1494.0,2052.0,2074.0,1996.0,1642.0,1043.0,1166.0,1125.0,1260.0,1170.0
08:00-08:30,1357.0,1422.0,1422.0,1020.0,1127.0,1670.0,1692.0,1647.0,1795.0,2267.0,2497.0,2342.0,1814.0,1234.0,1406.0,1308.0,1427.0,1433.0
08:30-09:00,1614.0,1691.0,1619.0,1203.0,1320.0,1942.0,2033.0,1943.0,2123.0,2535.0,2716.0,2680.0,2144.0,1485.0,1614.0,1520.0,1670.0,1662.0
09:00-09:30,1825.0,1919.0,1853.0,1408.0,1546.0,2237.0,2371.0,2192.0,2403.0,2774.0,3100.0,2900.0,2392.0,1669.0,1838.0,1711.0,1882.0,1887.0
09:30-10:00,2073.0,2172.0,2074.0,1575.0,1709.0,2588.0,2570.0,2447.0,2803.0,2935.0,3388.0,3258.0,2603.0,1855.0,2067.0,1913.0,2172.0,2078.0
10:00-10:30,2371.0,2374.0,2324.0,1745.0,1918.0,2935.0,2866.0,2733.0,3090.0,3050.0,3782.0,3717.0,2890.0,2012.0,2255.0,2140.0,2346.0,2344.0
10:30-11:00,1522.0,1823.0,1717.0,1382.0,1247.0,2231.0,2279.0,2316.0,2613.0,2759.0,2638.0,2652.0,2179.0,1551.0,1977.0,1739.0,2231.0,2410.0
11:00-11:30,1611.0,1664.0,1388.0,1132.0,1329.0,2019.0,1970.0,2204.0,2231.0,2105.0,2522.0,2380.0,2185.0,1631.0,1463.0,1693.0,1890.0,1942.0
11:30-12:00,1629.0,1486.0,1779.0,1497.0,1479.0,2055.0,2043.0,1793.0,2207.0,1958.0,2185.0,2042.0,1596.0,1498.0,1601.0,1566.0,1417.0,1605.0
12:00-12:30,1332.0,1730.0,1499.0,1465.0,1260.0,2167.0,1792.0,2082.0,1875.0,1894.0,1739.0,2056.0,1902.0,1396.0,1643.0,1468.0,1759.0,1805.0
12:30-13:00,1618.0,1668.0,1686.0,1406.0,1355.0,1953.0,2174.0,2237.0,2380.0,1601.0,2158.0,1809.0,1932.0,1248.0,1708.0,1812.0,1708.0,2101.0
13:00-13:30,1933.0,1718.0,1840.0,1176.0,1360.0,2145.0,2143.0,1849.0,2317.0,2158.0,2321.0,2234.0,1698.0,1548.0,1702.0,1931.0,2140.0,1806.0
13:30-14:00,1668.0,2036.0,1751.0,1525.0,1338.0,2057.0,1847.0,2138.0,1996.0,2105.0,2059.0,2208.0,1994.0,1322.0,1835.0,1653.0,2055.0,2149.0
14:00-14:30,1762.0,1813.0,1870.0,1347.0,1375.0,1694.0,1946.0,1851.0,2208.0,1840.0,2469.0,1992.0,2083.0,1609.0,1638.0,1852.0,1608.0,2138.0
14:30-15:00,1701.0,1538.0,1830.0,1294.0,1437.0,1941.0,1857.0,1919.0,2130.0,2109.0,1893.0,2187.0,1729.0,1555.0,1641.0,1710.0,2001.0,1813.0
15:00-15:30,1504.0,1740.0,1543.0,1377.0,1249.0,2123.0,1815.0,2156.0,1982.0,2406.0,2510.0,2290.0,2327.0,1592.0,1933.0,1627.0,1916.0,2039.0
15:30-16:00,1966.0,1972.0,2248.0,1633.0,1906.0,1938.0,2215.0,2003.0,2342.0,2028.0,2532.0,2135.0,2350.0,1862.0,1885.0,1944.0,1960.0,2190.0
16:00-16:30,1677.0,1541.0,2158.0,1885.0,1970.0,2364.0,2514.0,2497.0,2348.0,2477.0,2720.0,2507.0,2220.0,1940.0,1884.0,1831.0,1996.0,2167.0
16:30-17:00,2304.0,2101.0,2435.0,2265.0,2030.0,2462.0,2489.0,2692.0,2390.0,2241.0,2491.0,2684.0,2622.0,2103.0,2349.0,2388.0,2439.0,2695.0
17:00-17:30,2165.0,2052.0,2303.0,2131.0,2018.0,2287.0,2429.0,2464.0,2285.0,2069.0,2354.0,2457.0,2545.0,2041.0,2192.0,2279.0,2398.0,2647.0
17:30-18:00,2029.0,1881.0,2220.0,2072.0,1919.0,2253.0,2186.0,2382.0,2214.0,1978.0,2252.0,2374.0,2491.0,2004.0,2078.0,2132.0,2326.0,2466.0
18:00-18:30,1889.0,1808.0,2145.0,1883.0,1776.0,2114.0,2164.0,2222.0,2079.0,1807.0,2153.0,2211.0,2338.0,1941.0,2000.0,2086.0,2167.0,2220.0
18:30-19:00,1860.0,1668.0,1996.0,1814.0,1731.0,1935.0,1971.0,2069.0,1901.0,1659.0,2021.0,2146.0,2222.0,1847.0,1889.0,1957.0,2015.0,2025.0
19:00-19:30,1673.0,1593.0,1850.0,1628.0,1624.0,1807.0,1839.0,2014.0,1870.0,1471.0,1916.0,1952.0,2061.0,1755.0,1800.0,1859.0,1964.0,1872.0
19:30-20:00,1586.0,1463.0,1770.0,1585.0,1554.0,1707.0,1687.0,1787.0,1716.0,1310.0,1776.0,1841.0,1936.0,1714.0,1680.0,1739.0,1786.0,1698.0
20:00-20:30,1464.0,1341.0,1624.0,1406.0,1466.0,1571.0,1546.0,1697.0,1641.0,1157.0,1690.0,1715.0,1903.0,1618.0,1582.0,1628.0,1676.0,1532.0
20:30-21:00,1312.0,1242.0,1509.0,1325.0,1336.0,1432.0,1451.0,1552.0,1483.0,1009.0,1548.0,1633.0,1714.0,1527.0,1483.0,1487.0,1568.0,1330.0
21:00-21:30,1177.0,1123.0,1328.0,1214.0,1248.0,1263.0,1309.0,1449.0,1364.0,835.0,1396.0,1453.0,1657.0,1473.0,1393.0,1395.0,1458.0,1157.0
21:30-22:00,1068.0,909.0,1314.0,1142.0,1162.0,1261.0,1196.0,1307.0,1258.0,1304.0,1590.0,1443.0,1544.0,1353.0,1243.0,1228.0,1078.0,862.0
22:00-22:30,825.0,708.0,782.0,733.0,753.0,832.0,813.0,1181.0,853.0,972.0,1175.0,839.0,1118.0,1003.0,936.0,908.0,743.0,933.0
22:30-23:00,327.0,517.0,485.0,370.0,469.0,540.0,534.0,462.0,567.0,537.0,498.0,682.0,633.0,521.0,547.0,471.0,337.0,426.0
23:00-23:30,54.0,50.0,42.0,88.0,75.0,115.0,106.0,195.0,204.0,251.0,290.0,217.0,178.0,94.0,143.0,119.0,69.0,0.0
23:30-00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,10.0,23.0,0.0
