05:00-05:30,45.0,68.0,82.0,104.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:30-06:00,135.0,204.0,372.0,422.0,379.0,630.0,684.0,687.0,836.0,712.0,735.0,212.0
06:00-06:30,177.0,251.0,449.0,518.0,538.0,806.0,883.0,912.0,1087.0,1081.0,1031.0,435.0
06:30-07:00,221.0,287.0,532.0,636.0,718.0,982.0,1118.0,1145.0,1328.0,1396.0,1380.0,695.0
07:00-07:30,270.0,337.0,633.0,728.0,852.0,1149.0,1314.0,1371.0,1654.0,1713.0,1671.0,903.0
07:30-08:00,298.0,365.0,716.0,842.0,1062.0,1362.0,1505.0,1617.0,1915.0,2082.0,1944.0,1143.0
08:00-08:30,337.0,417.0,800.0,981.0,1208.0,1513.0,1750.0,1917.0,2232.0,2426.0,2356.0,1319.0
08:30-09:00,393.0,459.0,905.0,1089.0,1367.0,1668.0,1930.0,2061.0,2448.0,2755.0,2604.0,1572.0
09:00-09:30,430.0,488.0,987.0,1160.0,1504.0,1838.0,2133.0,2355.0,2664.0,3196.0,3057.0,1789.0
09:30-10:00,463.0,548.0,1069.0,1261.0,1712.0,2043.0,2354.0,2632.0,2948.0,3511.0,3248.0,2025.0
10:00-10:30,362.0,393.0,790.0,945.0,1257.0,1608.0,1805.0,1987.0,2279.0,2600.0,2602.0,1577.0
10:30-11:00,236.0,388.0,634.0,613.0,876.0,845.0,1166.0,1261.0,1352.0,1949.0,1602.0,1262.0
11:00-11:30,257.0,315.0,383.0,652.0,767.0,931.0,962.0,923.0,1312.0,1213.0,1552.0,1148.0
11:30-12:00,237.0,247.0,503.0,626.0,549.0,903.0,938.0,1080.0,1170.0,1406.0,1426.0,648.0
12:00-12:30,219.0,293.0,509.0,485.0,768.0,916.0,739.0,1026.0,984.0,1426.0,1164.0,1130.0
12:30-13:00,203.0,301.0,471.0,636.0,726.0,721.0,966.0,829.0,1164.0,1377.0,1362.0,807.0
13:00-13:30,162.0,214.0,299.0,539.0,595.0,769.0,810.0,994.0,1115.0,1044.0,1421.0,915.0
13:30-14:00,140.0,188.0,326.0,420.0,421.0,687.0,739.0,854.0,822.0,1227.0,1230.0,785.0
14:00-14:30,116.0,155.0,308.0,322.0,486.0,646.0,523.0,715.0,829.0,968.0,831.0,764.0
14:30-15:00,139.0,168.0,262.0,357.0,417.0,425.0,548.0,641.0,754.0,728.0,982.0,704.0
15:00-15:30,126.0,160.0,247.0,370.0,397.0,474.0,490.0,436.0,720.0,823.0,895.0,518.0
15:30-16:00,140.0,156.0,255.0,317.0,300.0,475.0,400.0,548.0,590.0,914.0,845.0,658.0
16:00-16:30,142.0,172.0,250.0,314.0,360.0,469.0,505.0,559.0,691.0,777.0,834.0,643.0
16:30-17:00,242.0,265.0,495.0,582.0,649.0,733.0,769.0,817.0,1004.0,1082.0,1304.0,861.0
17:00-17:30,216.0,240.0,439.0,539.0,622.0,682.0,726.0,764.0,926.0,1029.0,1209.0,805.0
17:30-18:00,196.0,215.0,411.0,509.0,574.0,644.0,657.0,705.0,848.0,941.0,1120.0,704.0
18:00-18:30,183.0,194.0,382.0,453.0,537.0,592.0,588.0,646.0,737.0,877.0,1084.0,657.0
18:30-19:00,160.0,184.0,336.0,407.0,473.0,558.0,551.0,573.0,696.0,822.0,994.0,578.0
19:00-19:30,145.0,164.0,309.0,370.0,423.0,494.0,488.0,517.0,613.0,735.0,921.0,513.0
19:30-20:00,132.0,140.0,257.0,330.0,358.0,456.0,449.0,469.0,543.0,632.0,842.0,428.0
20:00-20:30,109.0,119.0,224.0,276.0,321.0,407.0,396.0,418.0,478.0,571.0,751.0,366.0
20:30-21:00,90.0,96.0,186.0,235.0,267.0,350.0,343.0,354.0,394.0,495.0,697.0,296.0
21:00-21:30,73.0,76.0,151.0,195.0,212.0,310.0,294.0,315.0,333.0,436.0,640.0,223.0
21:30-22:00,69.0,42.0,83.0,129.0,104.0,214.0,210.0,226.0,420.0,427.0,397.0,163.0
22:00-22:30,36.0,56.0,63.0,62.0,102.0,184.0,182.0,198.0,256.0,192.0,335.0,201.0
22:30-23:00,44.0,33.0,33.0,68.0,78.0,77.0,79.0,116.0,113.0,167.0,180.0,88.0
23:00-23:30,0.0,9.0,11.0,8.0,7.0,27.0,28.0,29.0,54.0,53.0,52.0,54.0
23:30-00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
